content_hash_id,client_hash_id,model_score,confidence,suggested_action,reason_codes,impressions_feature_window,avg_position_feature_window,ctr_feature_window,days_with_any_row,is_declining
content_7a3ba16ee953d6d4,client_73cda7b4e4f265ea,0.6625551101350283,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",730.0,14.575046775581527,0.0,59,0
content_4bd4e2a00fba8e78,client_f623b01661d4bfe4,0.6625096053293453,low,monitor,['model_decline_risk'],28.0,7.688888888888888,0.0,59,1
content_926dc8595f383913,client_73cda7b4e4f265ea,0.6624858951457242,low,monitor,['model_decline_risk'],226.0,12.232886904761903,0.0,59,1
content_06e1b3a3b1a785f3,client_73cda7b4e4f265ea,0.6624852068166074,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1333.0,5.10388004024716,0.003000750187546887,59,1
content_0f89a5728dcfe7f6,client_9958f0a7ae1df715,0.6624668638954306,low,monitor,['model_decline_risk'],137.0,13.257636684303352,0.0,59,1
content_c7fc7c34ea797b43,client_73cda7b4e4f265ea,0.6624624747747146,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",4564.0,4.080205262221546,0.00043821209465381246,59,1
content_39eca839ac1c8ffb,client_73cda7b4e4f265ea,0.6624606058834256,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1774.0,7.843119751597366,0.0005636978579481398,59,1
content_4feeaf5a6325ab95,client_73cda7b4e4f265ea,0.6624527813188766,low,monitor,['model_decline_risk'],39.0,12.859848484848486,0.0,59,0
content_f2c0ba7b83837b24,client_73cda7b4e4f265ea,0.6624404516355024,low,monitor,['model_decline_risk'],277.0,10.783641215106734,0.0,59,1
content_c141e576bd5df0e6,client_73cda7b4e4f265ea,0.6624328573152952,low,monitor,['model_decline_risk'],47.0,7.319444444444445,0.0,59,0
content_3f23ad7ddca7f20e,client_73cda7b4e4f265ea,0.6624286401825941,low,monitor,['model_decline_risk'],140.0,8.44233483907397,0.0,59,1
content_589de01404222d27,client_73cda7b4e4f265ea,0.6624286401825941,low,monitor,['model_decline_risk'],139.0,8.457604548229547,0.0,59,0
content_cb0ade4f506a3cac,client_f623b01661d4bfe4,0.66241810930923,low,monitor,['model_decline_risk'],11.0,4.458333333333333,0.0,59,1
content_4e1a704c113d804c,client_73cda7b4e4f265ea,0.6624166279160796,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3217.0,4.230797348435892,0.0006216972334473111,59,1
content_7b4b563fed32e8bf,client_73cda7b4e4f265ea,0.6624108794922656,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",8484.0,3.9473782327699767,0.0010608203677510608,59,1
content_4dc446daf5697da7,client_2094c6eb080311d5,0.6624079354107637,low,monitor,['model_decline_risk'],24.0,7.645833333333334,0.0,59,0
content_7d6f64abefc345cf,client_73cda7b4e4f265ea,0.6624041150732405,low,monitor,['model_decline_risk'],87.0,1.684011164274322,0.0,59,0
content_f457b85e05eddd32,client_73cda7b4e4f265ea,0.6624041150732405,low,monitor,['model_decline_risk'],86.0,1.9241666666666668,0.0,59,1
content_2e5216ac78bbf56a,client_f623b01661d4bfe4,0.6623942285956833,low,monitor,['model_decline_risk'],258.0,10.345193125962357,0.0,59,1
content_ed7ccbce73643ab9,client_9958f0a7ae1df715,0.6623909772408952,low,monitor,['model_decline_risk'],261.0,13.983375350140056,0.0,59,1
content_b09f7cb9507d10a1,client_2094c6eb080311d5,0.6623778923350931,low,monitor,['model_decline_risk'],51.0,7.645590828924162,0.0,59,1
content_7c7d53ccefecd705,client_73cda7b4e4f265ea,0.6623778923350931,low,monitor,['model_decline_risk'],49.0,7.854166666666667,0.0,59,1
content_f340318d8bce0634,client_0fa64a184f18a4a0,0.6623765022402007,low,monitor,['model_decline_risk'],1.0,10.0,0.0,43,1
content_2cabcdadafb1bc53,client_73cda7b4e4f265ea,0.6623597132525765,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",639.0,14.395219626492118,0.0,59,1
content_cab395b8d88dea72,client_73cda7b4e4f265ea,0.662355965453846,low,monitor,['model_decline_risk'],277.0,13.78572131605138,0.0,59,0
content_cc81ce412e5a2182,client_73cda7b4e4f265ea,0.6623552340524852,low,monitor,['model_decline_risk'],116.0,8.543402777777779,0.0,59,1
content_d0ba45e56b313391,client_73cda7b4e4f265ea,0.6623493827245437,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",2238.0,13.841532127084825,0.0017873100983020554,59,1
content_536721a6485a145b,client_73cda7b4e4f265ea,0.6623475542914722,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2488.0,3.2923557635784353,0.002411575562700965,59,0
content_a9ae784e9d87e2f0,client_73cda7b4e4f265ea,0.6623465468915674,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2214.0,5.817419630211958,0.0027100271002710027,59,0
content_8cb59f0c2508d904,client_73cda7b4e4f265ea,0.6623459865639821,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1845.0,9.420359558477964,0.002168021680216802,59,0
content_8c7c1376577d2905,client_f623b01661d4bfe4,0.6623362944470863,low,monitor,['model_decline_risk'],3.0,18.75,0.0,59,0
content_fbadbae83aa74c74,client_73cda7b4e4f265ea,0.6623327883315704,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",7125.0,3.67003015024583,0.0005614035087719298,59,0
content_6a0163b58bb7fa93,client_73cda7b4e4f265ea,0.6623322420774727,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",870.0,3.4155951305029646,0.0011494252873563218,55,1
content_df9aa58aca2838c9,client_9958f0a7ae1df715,0.6623105289339355,low,monitor,['model_decline_risk'],10.0,9.523809523809522,0.0,59,1
content_1349214da1b04bce,client_73cda7b4e4f265ea,0.6623019721802744,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2633.0,4.05358792522407,0.0007595898214963919,59,1
content_24a5b2dd0e4df99d,client_73cda7b4e4f265ea,0.6622903861165702,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3367.0,2.2201744204643172,0.000594000594000594,59,1
content_77a363cd8bc6a24c,client_73cda7b4e4f265ea,0.6622714770486382,low,monitor,['model_decline_risk'],211.0,12.11605402394876,0.0,59,1
content_59cbc349509c7e65,client_73cda7b4e4f265ea,0.6622714770486382,low,monitor,['model_decline_risk'],210.0,12.069254230617867,0.0,59,1
content_6213034bf47fbd0e,client_73cda7b4e4f265ea,0.6622678288579754,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1101.0,6.344155118855312,0.0027247956403269754,59,1
content_f9a96260a9c2dcec,client_73cda7b4e4f265ea,0.6622568351129801,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",5395.0,3.507977988055643,0.0016682113067655235,59,1
content_1fdae86bf8288f56,client_73cda7b4e4f265ea,0.6622532031673511,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",937.0,8.391325346049072,0.0021344717182497333,59,0
content_536942445321dc60,client_73cda7b4e4f265ea,0.6622462567265999,low,monitor,['model_decline_risk'],61.0,4.358974358974359,0.0,59,0
content_7f7bb190e0dba36b,client_0fa64a184f18a4a0,0.6622431222699364,low,monitor,['model_decline_risk'],2.0,4.0,0.0,43,0
content_ec13950ea5c9e8ca,client_73cda7b4e4f265ea,0.662236824912575,low,monitor,['model_decline_risk'],167.0,11.121234049175225,0.0,59,0
content_2db347550c11858b,client_73cda7b4e4f265ea,0.6622353989180608,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",3002.0,16.087454603505673,0.0006662225183211193,59,1
content_974572164747dc38,client_73cda7b4e4f265ea,0.662232979933336,low,monitor,['model_decline_risk'],114.0,3.0835917312661496,0.0,59,1
content_bb8cef30ebed4c1c,client_73cda7b4e4f265ea,0.6622137584832448,low,monitor,['model_decline_risk'],141.0,8.925075075075075,0.0,59,1
content_79524b24b1a2d7bd,client_73cda7b4e4f265ea,0.6622137584832448,low,monitor,['model_decline_risk'],140.0,8.573330026455027,0.0,59,1
content_7321538b99566152,client_2094c6eb080311d5,0.6622104924536736,low,monitor,['model_decline_risk'],11.0,6.535714285714286,0.0,59,0
content_977064b1936cb18e,client_73cda7b4e4f265ea,0.6621999666996597,low,monitor,['model_decline_risk'],485.0,9.057819134725916,0.002061855670103093,59,0
content_be415bd70ecd3b02,client_73cda7b4e4f265ea,0.662162655419263,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",5418.0,10.082134369395481,0.002030269472129937,59,1
content_08df418c410861bd,client_73cda7b4e4f265ea,0.6621350788810217,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",6538.0,3.472302557417118,0.0019883756500458857,59,1
content_a65c5d02076e0a60,client_73cda7b4e4f265ea,0.6621284355730328,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1485.0,6.000748060290944,0.0006734006734006734,59,1
content_1945e3ea7d544875,client_73cda7b4e4f265ea,0.6621237915266114,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",795.0,6.071543864852357,0.0012578616352201257,59,1
content_f8069d49041769db,client_73cda7b4e4f265ea,0.6621188708809979,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",773.0,4.4868638247207855,0.00129366106080207,59,1
content_6220a9a0672743ac,client_73cda7b4e4f265ea,0.6620966224990525,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",3306.0,10.792943701248424,0.0,59,1
content_141369b1d19fd7de,client_73cda7b4e4f265ea,0.662088942792136,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",981.0,8.947164105230039,0.0020387359836901123,59,1
content_a80e0476377c189c,client_9958f0a7ae1df715,0.6620817343411695,low,monitor,['model_decline_risk'],378.0,15.02518763287994,0.0,59,1
content_69364a9d125d14a9,client_0fa64a184f18a4a0,0.6620731076692432,low,monitor,['model_decline_risk'],92.0,6.419642857142857,0.0,43,0
content_0a19680c003e6b74,client_73cda7b4e4f265ea,0.6620678557756542,low,monitor,['model_decline_risk'],83.0,2.008771929824561,0.0,59,0
content_16ae1a34cba69d61,client_73cda7b4e4f265ea,0.6620667798058797,low,monitor,['model_decline_risk'],31.0,7.96,0.0,59,1
content_c18a5c361a3d9b21,client_73cda7b4e4f265ea,0.6620628193562261,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",1821.0,10.952479144643048,0.0,59,1
content_5b31fd5a1baacf0c,client_9958f0a7ae1df715,0.662037650599684,low,monitor,['model_decline_risk'],264.0,14.656658139839958,0.0,59,1
content_507542b17cf4edb8,client_73cda7b4e4f265ea,0.662024011578389,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",9535.0,3.224821474038306,0.0004195070791819612,59,0
content_10e9563f7b8c7e50,client_9958f0a7ae1df715,0.6620209644124265,high,monitor,"['model_decline_risk', 'visible_model_opportunity']",504.0,9.629995416127022,0.001984126984126984,59,1
content_59f09f4934ceb300,client_73cda7b4e4f265ea,0.6620113148179003,low,monitor,['model_decline_risk'],145.0,8.43660081053698,0.0,59,0
content_d8037acae46a2ab3,client_73cda7b4e4f265ea,0.6620105732475955,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3236.0,4.154988408554571,0.0006180469715698393,59,0
content_7db07f62d77d83f0,client_73cda7b4e4f265ea,0.6619821474739053,low,monitor,['model_decline_risk'],79.0,0.5916666666666667,0.0,59,1
content_cd2a368b641d5fb9,client_73cda7b4e4f265ea,0.6619718551228918,low,monitor,['model_decline_risk'],67.0,5.554882154882155,0.0,59,1
content_e132ca990e23b57e,client_ccdd78843409c8c7,0.6619565259921061,low,monitor,['model_decline_risk'],129.0,6.602205086580087,0.0,48,0
content_014f8824e4cb9e12,client_73cda7b4e4f265ea,0.6619563410627388,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3757.0,1.9013234620445405,0.0007985094490284802,59,0
content_abf071efc392b095,client_73cda7b4e4f265ea,0.6619450834534699,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",6104.0,3.472009513908045,0.0018020969855832242,59,1
content_964a93929f059a0a,client_73cda7b4e4f265ea,0.6619436008437615,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",963.0,6.730037986842399,0.0010384215991692627,59,1
content_7c76a8d6ef77a11a,client_73cda7b4e4f265ea,0.6619211741214107,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",7050.0,3.2981725711633465,0.002127659574468085,59,1
content_e08e203f5e314e40,client_73cda7b4e4f265ea,0.6618869805860707,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",5078.0,3.4397523126121987,0.0017723513194170934,59,1
content_185436c40fa118bb,client_73cda7b4e4f265ea,0.6618849828979319,low,monitor,['model_decline_risk'],194.0,12.147159090909089,0.0,59,0
content_260bf22b74d24ffe,client_73cda7b4e4f265ea,0.6618849828979319,low,monitor,['model_decline_risk'],196.0,12.219859225741578,0.0,59,1
content_405c2e4d5012b160,client_73cda7b4e4f265ea,0.6618846694868462,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1520.0,6.225291804435868,0.0006578947368421052,59,1
content_c8a3229a76d5076f,client_73cda7b4e4f265ea,0.6618752911419244,low,monitor,['model_decline_risk'],396.0,7.58449724223718,0.0025252525252525255,59,1
content_9f27bf1ba97f3651,client_73cda7b4e4f265ea,0.6618513731623968,low,monitor,['model_decline_risk'],184.0,12.2100061554607,0.0,59,1
content_3cc4cb2754b4d8a3,client_73cda7b4e4f265ea,0.6618453216981512,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2026.0,3.8825237990596744,0.0009871668311944718,59,0
content_d6967729b12655a9,client_2094c6eb080311d5,0.6618417799652673,low,monitor,['model_decline_risk'],17.0,7.730769230769231,0.0,59,1
content_ce578ec30688c04f,client_73cda7b4e4f265ea,0.6618149373906187,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",7308.0,0.938350784888774,0.0009578544061302681,59,1
content_7a0a0824332ededa,client_f623b01661d4bfe4,0.6618146171107249,low,monitor,['model_decline_risk'],32.0,7.377272727272728,0.0,59,1
content_7184f8b8be9def46,client_73cda7b4e4f265ea,0.6618141864618307,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1801.0,2.9608292207097726,0.002220988339811216,59,0
content_d9a88e4ad4ab205c,client_73cda7b4e4f265ea,0.6618067449096539,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1209.0,2.755726729157215,0.0033085194375516956,59,0
content_4bfeb7c0ca7d2cd4,client_73cda7b4e4f265ea,0.6617895863280883,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1515.0,6.094020383652849,0.0006600660066006601,59,0
content_2522f136d832c1bc,client_73cda7b4e4f265ea,0.6617876469304945,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1094.0,6.268414325545354,0.002742230347349177,59,0
content_eed41c4aca1bf92e,client_73cda7b4e4f265ea,0.6617801990861572,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",8315.0,3.6742876028748293,0.0014431749849669272,59,1
content_e21f5f0bd0144c02,client_73cda7b4e4f265ea,0.6617775298256001,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2151.0,6.076747847287983,0.002789400278940028,59,0
content_959e09758f8bab21,client_73cda7b4e4f265ea,0.6617660956997394,low,monitor,['model_decline_risk'],325.0,11.441708961536547,0.0,59,0
content_816b1c3270a63eee,client_9958f0a7ae1df715,0.661762236802301,low,monitor,['model_decline_risk'],165.0,11.519000933706815,0.0,59,1
content_80fd6c5678ece26f,client_73cda7b4e4f265ea,0.6617527573259935,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1474.0,7.295674813868764,0.0006784260515603799,59,0
content_7950294b695b583d,client_73cda7b4e4f265ea,0.6617467852988121,low,monitor,['model_decline_risk'],85.0,1.5587719298245615,0.0,59,0
content_93a922f5d78f3a95,client_73cda7b4e4f265ea,0.6617418788385464,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",4568.0,3.45645526052592,0.0010945709281961471,59,1
content_9e6c2ba1794335ce,client_73cda7b4e4f265ea,0.6617386758483429,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",515.0,9.746366387019428,0.001941747572815534,59,0
content_f5eb2799f0cc9c43,client_73cda7b4e4f265ea,0.661722818475962,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",607.0,12.001384561765917,0.0,59,0
content_040b8c21cbf43127,client_2094c6eb080311d5,0.6617143240696242,low,monitor,['model_decline_risk'],48.0,5.553414528055677,0.0,55,0
content_75e476c653985926,client_73cda7b4e4f265ea,0.6617012132404752,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",4565.0,3.3878025472905215,0.002190580503833516,59,0
content_674da0e81a926e87,client_2094c6eb080311d5,0.6616957041453202,low,monitor,['model_decline_risk'],86.0,8.576737821565406,0.0,59,0
content_12405735f8d61e8d,client_73cda7b4e4f265ea,0.6616957041453202,low,monitor,['model_decline_risk'],86.0,8.566478696741855,0.0,59,0
content_3473f5a94e513be8,client_73cda7b4e4f265ea,0.6616927879225882,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",1299.0,15.35960362526222,0.0007698229407236335,59,1
content_5aac257bf88f3939,client_73cda7b4e4f265ea,0.6616916047085429,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",17605.0,3.1249684098972423,0.0005680204487361545,59,1
content_a65fa55d154a2865,client_73cda7b4e4f265ea,0.6616679212771518,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1540.0,3.242011639795244,0.001948051948051948,59,1
content_cafc4da4511a3856,client_73cda7b4e4f265ea,0.6616641307880464,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3480.0,1.2600619928267662,0.0028735632183908046,59,1
content_b5e3b291ad424364,client_def0955f7a377868,0.6616607623316176,low,monitor,['model_decline_risk'],181.0,8.26127501725328,0.0,55,1
content_1522ca83ed76dbe2,client_73cda7b4e4f265ea,0.6616583293818512,low,monitor,['model_decline_risk'],27.0,7.364583333333334,0.0,59,0
content_26e82e3da1f3b297,client_73cda7b4e4f265ea,0.6616564344422134,low,monitor,['model_decline_risk'],43.0,4.137142857142857,0.0,59,0
content_62828281b9c9732f,client_73cda7b4e4f265ea,0.6616523075869845,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",928.0,3.5021509404371165,0.0010775862068965517,59,1
content_1dc1f60257651e4f,client_73cda7b4e4f265ea,0.6616505803152805,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",1210.0,12.011530034967587,0.0,59,0
content_1326c6bb2d663a7d,client_def0955f7a377868,0.6616495187791517,low,monitor,['model_decline_risk'],6.0,2.1666666666666665,0.0,45,0
content_4748cb22fa22f828,client_73cda7b4e4f265ea,0.6616327897909099,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2520.0,1.090574469557946,0.002777777777777778,59,1
content_2be914460f1c8135,client_2094c6eb080311d5,0.6616214779287305,low,monitor,['model_decline_risk'],10.0,4.45,0.0,59,0
content_e6915a17aa9cedd5,client_0fa64a184f18a4a0,0.6616195695715739,low,monitor,['model_decline_risk'],3.0,12.0,0.0,43,0
content_0ffb79132cc15b5d,client_73cda7b4e4f265ea,0.6615977142917575,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",974.0,4.617189800033598,0.003080082135523614,59,1
content_33e389c45ee9ea95,client_73cda7b4e4f265ea,0.6615917704518334,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",12799.0,1.2989804768830253,0.00039065551996249706,59,1
content_ab023114e8093ac4,client_73cda7b4e4f265ea,0.6615774613484303,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",1821.0,11.043301211261882,0.0,59,1
content_4abd3cb88a5548a7,client_73cda7b4e4f265ea,0.6615657624885063,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",14975.0,3.1772471683803607,0.0005342237061769616,59,0
content_8279c0b9307353de,client_73cda7b4e4f265ea,0.6615583201374066,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2711.0,1.087460285774428,0.0022132054592401327,48,1
content_bc146cf7b63c42cc,client_0fa64a184f18a4a0,0.6615580547240124,low,monitor,['model_decline_risk'],1.0,11.0,0.0,43,0
content_db3d424a6a8826cc,client_0fa64a184f18a4a0,0.6615580547240124,low,monitor,['model_decline_risk'],1.0,11.0,0.0,43,1
content_665bbc2ec3be0163,client_73cda7b4e4f265ea,0.6615364967412047,high,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",686.0,13.99407013340189,0.0014577259475218659,59,1
content_cab35c667bc10bf3,client_73cda7b4e4f265ea,0.6615212339310074,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",6400.0,2.3243659250724797,0.000625,59,0
content_7a9ad2d3d4df7ecb,client_73cda7b4e4f265ea,0.6615155967435576,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",643.0,15.187272441641863,0.0,59,1
content_0dbbdb74baf0e821,client_0fa64a184f18a4a0,0.661504223623534,low,monitor,['model_decline_risk'],78.0,6.724166666666666,0.0,43,0
content_2c716f5fbc63ddf8,client_f623b01661d4bfe4,0.6615025224513966,low,monitor,['model_decline_risk'],23.0,7.527777777777778,0.0,59,1
content_d99f3ae1166bce41,client_73cda7b4e4f265ea,0.6614955792245001,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2929.0,3.2551528680547888,0.003414134516899966,59,1
content_64386bfd2cd2a4d8,client_73cda7b4e4f265ea,0.6614948181907355,low,monitor,['model_decline_risk'],10.0,9.88888888888889,0.0,59,0
content_6c01f07d6ad33df7,client_73cda7b4e4f265ea,0.6614947387882194,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",16508.0,2.128022515695808,0.0010298037315241094,59,1
content_44224879ab8db144,client_73cda7b4e4f265ea,0.6614846162947835,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",7996.0,10.851732606985866,0.0,59,0
content_7047cddee421ec38,client_73cda7b4e4f265ea,0.6614811730525045,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",4512.0,1.738182192473923,0.0015514184397163121,59,1
content_acb451a4cf6d5edf,client_73cda7b4e4f265ea,0.6614787402190279,low,monitor,['model_decline_risk'],45.0,6.374149659863946,0.0,59,0
content_ffd634f1de127075,client_9958f0a7ae1df715,0.6614475841571658,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1515.0,7.246834443302092,0.0006600660066006601,59,1
content_7a831539b3bca4cf,client_73cda7b4e4f265ea,0.6614475841571658,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1487.0,7.52546987081763,0.0006724949562878278,59,0
content_b67b00c7932e5976,client_73cda7b4e4f265ea,0.6614407716172306,low,monitor,['model_decline_risk'],108.0,2.865503875968992,0.0,59,0
content_5dbafce4991176b3,client_73cda7b4e4f265ea,0.6614327433313849,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2101.0,0.9458983278262474,0.0028557829604950024,59,0
content_5ef3097d16d25b37,client_73cda7b4e4f265ea,0.6614316099325357,low,monitor,['model_decline_risk'],96.0,8.862358276643992,0.0,59,0
content_f008797f8a91e2c1,client_2094c6eb080311d5,0.6614262360783952,low,monitor,['model_decline_risk'],27.0,13.703125,0.0,59,0
content_68708fd32c7ba0c8,client_73cda7b4e4f265ea,0.6614208101254957,low,monitor,['model_decline_risk'],285.0,14.668398268398267,0.0,59,1
content_b5776f57b1b7f1d7,client_73cda7b4e4f265ea,0.6614143155670174,low,monitor,['model_decline_risk'],72.0,5.422847522847523,0.0,59,0
content_8022428e9151a6f1,client_73cda7b4e4f265ea,0.6614081082037222,low,monitor,['model_decline_risk'],411.0,15.163359788359786,0.0,59,0
content_b75c183a78f34a0c,client_73cda7b4e4f265ea,0.6614013888364542,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",6656.0,1.5554039442153826,0.0028545673076923075,59,1
content_6b307841f01db782,client_2094c6eb080311d5,0.6614000187316097,low,monitor,['model_decline_risk'],52.0,6.969336219336219,0.0,59,1
content_4071a2939b26c67c,client_73cda7b4e4f265ea,0.6613944795854212,low,monitor,['model_decline_risk'],184.0,12.020681605975724,0.0,59,0
content_1419d3268b941bb1,client_73cda7b4e4f265ea,0.6613557773736195,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",1353.0,10.240326086941733,0.0022172949002217295,59,1
content_208fd36ae6b330ec,client_73cda7b4e4f265ea,0.6613430827629978,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",9584.0,3.4937668862165676,0.001043405676126878,59,1
content_d859878d92f3039b,client_73cda7b4e4f265ea,0.6613243507519125,low,rewrite_title_meta,"['model_decline_risk', 'visible_model_opportunity', 'ctr_review_candidate']",820.0,15.3297865712602,0.0,59,0
content_bbaa5e2137e0e6e1,client_f623b01661d4bfe4,0.6613236127020793,low,monitor,['model_decline_risk'],7.0,3.6,0.0,45,1
content_cea795272138de70,client_f623b01661d4bfe4,0.6613162220721929,low,monitor,['model_decline_risk'],6.0,1.7,0.0,45,1
content_6242c48086a2da28,client_73cda7b4e4f265ea,0.6612986973339186,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3023.0,4.289744455595522,0.0006615944426066821,59,1
content_55b1057b6db87cc1,client_73cda7b4e4f265ea,0.661285132415016,low,monitor,['model_decline_risk'],78.0,9.42117117117117,0.0,59,1
content_71b226c0e3fb31bc,client_73cda7b4e4f265ea,0.6612775389016132,low,monitor,['model_decline_risk'],25.0,7.5,0.0,59,0
content_84ed281868e0472a,client_73cda7b4e4f265ea,0.6612773083577572,low,monitor,['model_decline_risk'],174.0,10.936793372319688,0.0,59,1
content_982e2f3f39c2b9d7,client_73cda7b4e4f265ea,0.661275998952198,low,monitor,['model_decline_risk'],102.0,3.1294817927170873,0.0,59,1
content_8c906b4e9c13683e,client_73cda7b4e4f265ea,0.6612756916449986,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1933.0,3.812578382902541,0.0010346611484738748,59,0
content_93887388259dfd03,client_2094c6eb080311d5,0.6612721247108958,low,monitor,['model_decline_risk'],1.0,46.0,0.0,41,1
content_c76729929a4fff21,client_73cda7b4e4f265ea,0.6612519401985494,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",9113.0,5.032871412550584,0.0007681334357511248,59,1
content_c3ea340854f71268,client_73cda7b4e4f265ea,0.6612462051133942,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",4355.0,4.390746979801962,0.0004592422502870264,59,1
content_d5bccfae1edc63ad,client_0fa64a184f18a4a0,0.6612272822498916,low,monitor,['model_decline_risk'],78.0,5.5639316823527345,0.01282051282051282,43,1
content_edc56ff89f3b4e6b,client_73cda7b4e4f265ea,0.6612057516525871,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3532.0,6.021251574979895,0.0028312570781426952,59,0
content_987f3f592d53fbd8,client_73cda7b4e4f265ea,0.6611948363074029,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3805.0,0.9987256936307699,0.0007884362680683311,59,0
content_38acd330d084a132,client_2094c6eb080311d5,0.6611808209643051,low,monitor,['model_decline_risk'],1.0,3.0,0.0,59,1
content_1e7a6ded4e8c38e8,client_f623b01661d4bfe4,0.6611808209643051,low,monitor,['model_decline_risk'],1.0,3.0,0.0,59,1
content_67bd87a50f2a3e2b,client_f623b01661d4bfe4,0.6611808209643051,low,monitor,['model_decline_risk'],1.0,3.0,0.0,59,1
content_b1d4cd7e4a934e84,client_f623b01661d4bfe4,0.6611808209643051,low,monitor,['model_decline_risk'],1.0,3.0,0.0,59,0
